20,,,*.informativa-conto.it,IT,Actalis S.p.A.,Actalis Domain Validation Server CA G3,2,62446265399055622254313068066448058038,b'sha256WithRSAEncryption',b'20211205143457Z',b'20201205143457Z',Other,https://www.informativa-conto.it,"http://crl06.actalis.it/Repository/AUTHDV-G3/getLastCRL
"
21,,,my3.limited,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,191841426548808941525718825313881682054,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://my3.limited
22,,,*.informativa-conto.it,IT,Actalis S.p.A.,Actalis Domain Validation Server CA G3,2,62446265399055622254313068066448058038,b'sha256WithRSAEncryption',b'20211205143457Z',b'20201205143457Z',Other,https://www.informativa-conto.it/accesso_banca/sella.it/step_one.jsp.php,"http://crl06.actalis.it/Repository/AUTHDV-G3/getLastCRL
47,,,freetwerkhun.ml,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,191441412159224993870860005880134909477,b'sha256WithRSAEncryption',b'20211024235959Z',b'20201024000000Z',Other,https://freetwerkhun.ml/
48,,,itsnotjustmemovie.biz,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,287108809355685952440403941696513762775,b'sha256WithRSAEncryption',b'20210301235959Z',b'20201201000000Z',Other,https://itsnotjustmemovie.biz/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
49,,,review-billing.info,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49451739169279487466656102181139841246,b'sha256WithRSAEncryption',b'20211202235959Z',b'20201202000000Z',Other,https://review-billing.info/
50,,,review-billing.info,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,49451739169279487466656102181139841246,b'sha256WithRSAEncryption',b'20211202235959Z',b'20201202000000Z',Other,https://review-billing.info/login.php?id=85a348cae11fade019ab5acee3ab300e85a348cae11fade019ab5acee3ab300e&session=85a348cae11fade019ab5acee3ab300e85a348cae11fade019ab5acee3ab300e
51,,,unregister-new-mobile.co.uk,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,39923364261112584426768282241421273247,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://unregister-new-mobile.co.uk/Login.php
52,,,verification.googlemail.pk,AT,ZeroSSL,ZeroSSL RSA Domain Secure Site CA,2,27647927722873762306996042507377969660,b'sha384WithRSAEncryption',b'20210303235959Z',b'20201203000000Z',Other,https://verification.googlemail.pk/
53,US,"MAILGUN TECHNOLOGIES, INC",*.mailgun.com,US,DigiCert Inc,Thawte TLS RSA CA G1,2,9543874710908827385628701669382457521,b'sha256WithRSAEncryption',b'20220519120000Z',b'20200320000000Z',Other,http://app.mailgun.com.4134.aofan24.de/c4ca4238a0b923820dcc509a6f75849b/a42adac90a0f92a8d277821a8ed2a5da/8c9b76d8a5eebabaec7b3c0ab17069d0/ffc5e01f578535fd6f95f889cb31939d,"http://cdp.thawte.com/ThawteTLSRSACAG1.crl
"
54,,,royaltyconcert.com,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,24706824942174040516085214936060877068,b'sha256WithRSAEncryption',b'20210307235959Z',b'20201207000000Z',Other,https://royaltyconcert.com/oo/oc/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
55,US,"MAILGUN TECHNOLOGIES, INC",*.mailgun.com,US,DigiCert Inc,Thawte TLS RSA CA G1,2,9543874710908827385628701669382457521,b'sha256WithRSAEncryption',b'20220519120000Z',b'20200320000000Z',Other,http://app.mailgun.com.4134.aofan24.de/c4ca4238a0b923820dcc509a6f75849b/423a0a06811adac5e6feddab738350af/a2e8f5f888fb3b699ab30499ea44024e/ffc5e01f578535fd6f95f889cb31939d,"http://cdp.thawte.com/ThawteTLSRSACAG1.crl
"
56,US,Google LLC,*.appspot.com,US,Google Trust Services,GTS CA 1O1,2,221360114943093675893212340677064545657,b'sha256WithRSAEncryption',b'20210126073257Z',b'20201103073257Z',Other,https://onedrive-365.ts.r.appspot.com/,"http://crl.pki.goog/GTS1O1core.crl
"
57,,,sky-billing-security.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,320648494393922232003682780343776437793,b'sha256WithRSAEncryption',b'20211204235959Z',b'20201204000000Z',Other,https://sky-billing-security.com/secure/banks/personal.natwest.com/
58,,,info.securelink-payees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,205520127783606566397078327841798198796,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://info.securelink-payees.com/Login.php
59,,,activitydevice-l-plc.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,164176988044487858568314628913386395314,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://activitydevice-l-plc.com/LLOYDS/Login.php
60,US,"MAILGUN TECHNOLOGIES, INC",*.mailgun.com,US,DigiCert Inc,Thawte TLS RSA CA G1,2,9543874710908827385628701669382457521,b'sha256WithRSAEncryption',b'20220519120000Z',b'20200320000000Z',Other,http://app.mailgun.com.4134.aofan24.de/c4ca4238a0b923820dcc509a6f75849b/a42adac90a0f92a8d277821a8ed2a5da/df8f6c6a534bba34a02f5fe825e1cdfa/ffc5e01f578535fd6f95f889cb31939d,"http://cdp.thawte.com/ThawteTLSRSACAG1.crl
"
61,,,new-device-confirm.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,26920599376548338402101490052488690958,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://new-device-confirm.com/Login.php
62,,,new-device-confirm.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,26920599376548338402101490052488690958,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,http://new-device-confirm.com/
63,,,ecopublicidad.com.co,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,102785627407540119711351136274743241824,b'sha256WithRSAEncryption',b'20210124235959Z',b'20201026000000Z',Other,https://ecopublicidad.com.co/att.yahoo/yahoologin/c0d9d59a23a883bea412402a5fb3adbc,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
64,,,ecopublicidad.com.co,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,102785627407540119711351136274743241824,b'sha256WithRSAEncryption',b'20210124235959Z',b'20201026000000Z',Other,https://ecopublicidad.com.co/att.yahoo/yahoologin/c0d9d59a23a883bea412402a5fb3adbc/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
65,,,blog.wpark.com.br,US,Let's Encrypt,Let's Encrypt Authority X3,2,265083746223577536988178546267494291039123,b'sha256WithRSAEncryption',b'20210121135921Z',b'20201023135921Z',Other,https://blog.wpark.com.br/admin/authorize_client_id:295qpzcb-v4fm-zpb5-wzsx-mrjqb3wpak2s_j2vh4qk1tcnrbsg9a8exi3yuml6zfdw07p5om9ngq8ixkvecrz1yh74wfbos06u32lp5tjad5tkyrq3ce6hzj0i28olwvxus79afnbdp4gm1?data=a2V2aW4ub25laWxsQGNlbnR1cnlsaW5rLmNvbQ==
66,,,0d08c5a62c3637892.temporary.link,US,"cPanel, Inc.","cPanel, Inc. Certification Authority",2,196431082810593063933881090639690007419,b'sha256WithRSAEncryption',b'20210307235959Z',b'20201207000000Z',Other,https://0d08c5a62c3637892.temporary.link/98/gg/,"http://crl.comodoca.com/cPanelIncCertificationAuthority.crl
"
67,US,"Pantheon Systems, Inc.",*.pantheon.io,US,DigiCert Inc,DigiCert SHA2 Secure Server CA,2,13577967670452110440931284764680161840,b'sha256WithRSAEncryption',b'20210720120000Z',b'20200716000000Z',Other,https://dev-upgrade-office.pantheonsite.io/login.made-in-china.com/login.made-in-china.com/login.made-in-china.com/sign-in/login.html,"http://crl4.digicert.com/ssca-sha2-g6.crl
"
68,,,dutch-intraco.eu,US,Let's Encrypt,Let's Encrypt Authority X3,2,399945243580731124340747468866791875777473,b'sha256WithRSAEncryption',b'20210206165330Z',b'20201108165330Z',Virustotal,https://dutch-intraco.eu/index-19.html
69,,,*.web.core.windows.net,US,Microsoft Corporation,Microsoft RSA TLS CA 01,2,2386180601303639954549751689848153734025218764,b'sha256WithRSAEncryption',b'20211109222100Z',b'20201109222100Z',Other,https://5445898589985929878549-secondary.z19.web.core.windows.net/,N/A
70,,,step1-reset-password.now.tvfagundes.com.br,US,Let's Encrypt,R3,2,302608356797824099816303276589860913247396,b'sha256WithRSAEncryption',b'20210307225553Z',b'20201207225553Z',Other,https://step1-reset-password.now.tvfagundes.com.br/
71,,,digitalbanking-authorise.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,70015416087763301313466691872963041311,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.digitalbanking-authorise.com/
72,,,digitalbanking-authorise.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,70015416087763301313466691872963041311,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.digitalbanking-authorise.com/Login.php
73,,,newpayee-securealerts.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,209905260048211053235239801212807649149,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.newpayee-securealerts.com/
74,,,newpayee-securealerts.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,209905260048211053235239801212807649149,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.newpayee-securealerts.com/Login.php
75,US,Google LLC,upload.video.google.com,US,Google Trust Services,GTS CA 1O1,2,290897233077393176446293956070624909432,b'sha256WithRSAEncryption',b'20210126073811Z',b'20201103073811Z',Other,http://upd.page.link/web,"http://crl.pki.goog/GTS1O1core.crl
"
76,,,nwolb-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,223727800490808408320502022109011118043,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://nwolb-payee.com/Login.php
77,,,nwolb-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,223727800490808408320502022109011118043,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://nwolb-payee.com/
78,,,*.creatorlink.net,US,Let's Encrypt,Let's Encrypt Authority X3,2,367616094645097493764003727992280157229068,b'sha256WithRSAEncryption',b'20201222033857Z',b'20200923033857Z',Other,https://tighi.creatorlink.net/
79,,,i-nw-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,116884626630285962879509512597235020201,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://i-nw-secure.com/
80,,,i-nw-secure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,116884626630285962879509512597235020201,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://i-nw-secure.com/Login.php
81,,,confirmation-haliconf.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,68913427211400157755390352757011523776,b'sha256WithRSAEncryption',b'20211129235959Z',b'20201129000000Z',Other,https://confirmation-haliconf.com/Login.php
82,,,confirmation-haliconf.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,68913427211400157755390352757011523776,b'sha256WithRSAEncryption',b'20211129235959Z',b'20201129000000Z',Other,http://confirmation-haliconf.com/
83,,,miyamakanpou.co.jp,US,Let's Encrypt,Let's Encrypt Authority X3,2,431977707284556633426535659464446607754265,b'sha256WithRSAEncryption',b'20210301162133Z',b'20201201162133Z',Other,https://miyamakanpou.co.jp/aud/client/225e855418af6fd9767bbcc8e20b5dce.php?e=mark.hedges@nationwide.co.uk
84,,,*.ceramica.az,US,Let's Encrypt,Let's Encrypt Authority X3,2,264854955125632377643039039105185747654007,b'sha256WithRSAEncryption',b'20210216141423Z',b'20201118141423Z',Other,https://ceramica.az/admin/view/Deposit/transfer/banks/RBC/
85,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19888347618988040709773597251358601317,b'ecdsa-with-SHA256',b'20210731120000Z',b'20200731000000Z',Other,https://mbmicc.org/wp-admin/images/laga/orange/securepassword.php?GDH8771607373342dc1ac3fa99a0f3b77c41e9361b715885dc1ac3fa99a0f3b77c41e9361b715885dc1ac3fa99a0f3b77c41e9361b715885dc1ac3fa99a0f3b77c41e9361b715885dc1ac3fa99a0f3b77c41e9361b715885&amp;email=foo.bar@example.com&amp;error=,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
86,,,updatecredentialpayment.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,46362768545818553620359904790354451035,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://updatecredentialpayment.com/
87,,,updatecredentialpayment.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,46362768545818553620359904790354451035,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,http://updatecredentialpayment.com/
88,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19888347618988040709773597251358601317,b'ecdsa-with-SHA256',b'20210731120000Z',b'20200731000000Z',Other,https://mbmicc.org/wp-admin/images/laga/orange/securepassworderror.php,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
89,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19888347618988040709773597251358601317,b'ecdsa-with-SHA256',b'20210731120000Z',b'20200731000000Z',Other,https://mbmicc.org/wp-admin/images/laga/orange/retry.php?error=1,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
90,,,autodiscover.rashtriyapandarbar.com,US,Let's Encrypt,Let's Encrypt Authority X3,2,396751703611913395994153672361230499506419,b'sha256WithRSAEncryption',b'20210111110604Z',b'20201013110604Z',Other,https://rashtriyapandarbar.com/wp-files/bramerdocs3338472/selective/
91,,,review-mynewpayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,129000602694533461041040436222536534415,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://review-mynewpayees.com/Login.php
92,,,review-mynewpayees.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,129000602694533461041040436222536534415,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,http://review-mynewpayees.com/
93,,,payee-confirmation-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194263246251707787910103195003030483648,b'sha256WithRSAEncryption',b'20211205235959Z',b'20201205000000Z',Other,https://payee-confirmation-uk.com/
94,,,payee-confirmation-uk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,194263246251707787910103195003030483648,b'sha256WithRSAEncryption',b'20211205235959Z',b'20201205000000Z',Other,https://payee-confirmation-uk.com/Login.php
95,,,cancel-newpayeeuk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,305924064304893379206213481471404030998,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://www.cancel-newpayeeuk.com/
96,,,cancel-newpayeeuk.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,305924064304893379206213481471404030998,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://www.cancel-newpayeeuk.com/Login.php
97,,,securepayeeauth-help.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,61613448307729688051614496552682503288,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.securepayeeauth-help.com/halifax/Login.php
98,,,securepayeeauth-help.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,61613448307729688051614496552682503288,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.securepayeeauth-help.com/halifax/
99,,,securepayeeauth-help.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,61613448307729688051614496552682503288,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://securepayeeauth-help.com/halifax/
100,,,securepayeeauth-help.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,61613448307729688051614496552682503288,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://securepayeeauth-help.com/halifax/Login.php
101,,,unauthorised-payee-procedure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,58473074172977482008233748557593283664,b'sha256WithRSAEncryption',b'20211205235959Z',b'20201205000000Z',Other,https://unauthorised-payee-procedure.com/
102,,,unauthorised-payee-procedure.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,58473074172977482008233748557593283664,b'sha256WithRSAEncryption',b'20211205235959Z',b'20201205000000Z',Other,https://unauthorised-payee-procedure.com/Login.php
103,,,newpayeedetection.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,33725460077379966750166815632250531537,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://newpayeedetection.com/
104,,,newpayeedetection.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,33725460077379966750166815632250531537,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,https://newpayeedetection.com/Login.php
105,,,cancel-payeeassist.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,26044096678032127316394818923368813956,b'sha256WithRSAEncryption',b'20211206235959Z',b'20201206000000Z',Other,http://cancel-payeeassist.com/
106,,,newpayee-comformation.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,145030638260482999380283427222425366038,b'sha256WithRSAEncryption',b'20211205235959Z',b'20201205000000Z',Other,https://newpayee-comformation.com/Login.php
107,,,webhiden.jp,US,Let's Encrypt,Let's Encrypt Authority X3,2,413209925079537099988692284162979690719761,b'sha256WithRSAEncryption',b'20210109235255Z',b'20201011235255Z',Other,https://webhiden.jp/wp/wp-content/upgrade/upgrde/n/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1
108,US,"Cloudflare, Inc.",sni.cloudflaressl.com,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,2,19888347618988040709773597251358601317,b'ecdsa-with-SHA256',b'20210731120000Z',b'20200731000000Z',Other,https://mbmicc.org/wp-admin/images/laga/orange/retry.php?error_1,"http://crl4.digicert.com/CloudflareIncECCCA-3.crl
"
109,,,americabanking.services,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,209430668028046365232914941785216388901,b'sha256WithRSAEncryption',b'20211204235959Z',b'20201204000000Z',Other,https://americabanking.services/
110,,,alerted-device-confirmation.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,46883221677987064786285992313987884550,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://www.alerted-device-confirmation.com/Login.php
111,,,credentialnowee-new.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,298546123938356457508171707814490035541,b'sha256WithRSAEncryption',b'20211207235959Z',b'20201207000000Z',Other,https://credentialnowee-new.com/
112,,,online-register-payee.com,GB,Sectigo Limited,Sectigo RSA Domain Validation Secure Server CA,2,201910620864130790095860544927487968889,b'sha256WithRSAEncryption',b'20211202235959Z',b'20201202000000Z',Other,https://online-register-payee.com/Login.php
